Sequences 100
stateIndex|stateFeatures|state|reward|actionIndex|greed
99|[1, 2, 0]|(1, 2)|-58|2|g
97|[1, 1, 0]|(1, 1)|-59|2|r
92|[2, 1, 0]|(2, 1)|-60|1|r
87|[3, 1, 0]|(3, 1)|-61|1|r
94|[3, 0, 0]|(3, 0)|-62|2|r
94|[3, 0, 0]|(3, 0)|-63|2|r
95|[2, 0, 0]|(2, 0)|-64|0|g
96|[1, 0, 0]|(1, 0)|-65|0|g
51|[0, 0, 1]|(0, 0)terminal1|-65|0|g
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|r
28|[4, 5, 0]|(4, 5)|-3|3|r
0|[5, 5, 0]|(5, 5)|-4|1|r
1|[6, 5, 0]|(6, 5)|-5|1|r
2|[6, 4, 0]|(6, 4)|-6|2|r
4|[7, 4, 0]|(7, 4)|-7|1|r
6|[7, 3, 0]|(7, 3)|-8|2|r
14|[8, 3, 0]|(8, 3)|-9|1|r
6|[7, 3, 0]|(7, 3)|-10|0|r
7|[7, 2, 0]|(7, 2)|-11|2|r
8|[8, 2, 0]|(8, 2)|-12|1|r
14|[8, 3, 0]|(8, 3)|-13|3|r
8|[8, 2, 0]|(8, 2)|-14|2|g
20|[8, 1, 0]|(8, 1)|-15|2|g
64|[7, 1, 0]|(7, 1)|-16|0|r
20|[8, 1, 0]|(8, 1)|-17|1|r
17|[9, 1, 0]|(9, 1)|-18|1|r
18|[9, 0, 0]|(9, 0)|-19|2|g
17|[9, 1, 0]|(9, 1)|-20|3|r
16|[9, 2, 0]|(9, 2)|-21|3|r
17|[9, 1, 0]|(9, 1)|-22|2|r
20|[8, 1, 0]|(8, 1)|-23|0|g
17|[9, 1, 0]|(9, 1)|-24|1|r
18|[9, 0, 0]|(9, 0)|-25|2|g
17|[9, 1, 0]|(9, 1)|-26|3|r
17|[9, 1, 0]|(9, 1)|-27|1|r
17|[9, 1, 0]|(9, 1)|-28|1|r
16|[9, 2, 0]|(9, 2)|-29|3|r
15|[9, 3, 0]|(9, 3)|-30|3|r
15|[9, 3, 0]|(9, 3)|-31|1|r
15|[9, 3, 0]|(9, 3)|-32|1|r
16|[9, 2, 0]|(9, 2)|-33|2|g
8|[8, 2, 0]|(8, 2)|-34|0|g
16|[9, 2, 0]|(9, 2)|-35|1|r
15|[9, 3, 0]|(9, 3)|-36|3|r
16|[9, 2, 0]|(9, 2)|-37|2|g
16|[9, 2, 0]|(9, 2)|-38|1|r
8|[8, 2, 0]|(8, 2)|-39|0|r
16|[9, 2, 0]|(9, 2)|-40|1|r
17|[9, 1, 0]|(9, 1)|-41|2|g
17|[9, 1, 0]|(9, 1)|-42|1|r
18|[9, 0, 0]|(9, 0)|-43|2|r
18|[9, 0, 0]|(9, 0)|-44|2|r
19|[8, 0, 0]|(8, 0)|-45|0|r
18|[9, 0, 0]|(9, 0)|-46|1|r
17|[9, 1, 0]|(9, 1)|-47|3|r
16|[9, 2, 0]|(9, 2)|-48|3|r
8|[8, 2, 0]|(8, 2)|-49|0|r
20|[8, 1, 0]|(8, 1)|-50|2|g
19|[8, 0, 0]|(8, 0)|-51|2|g
18|[9, 0, 0]|(9, 0)|-52|1|r
18|[9, 0, 0]|(9, 0)|-53|2|r
18|[9, 0, 0]|(9, 0)|-54|2|r
18|[9, 0, 0]|(9, 0)|-55|1|r
19|[8, 0, 0]|(8, 0)|-56|0|g
88|[7, 0, 0]|(7, 0)|-57|0|g
89|[6, 0, 0]|(6, 0)|-58|0|g
90|[5, 0, 0]|(5, 0)|-59|0|g
66|[5, 1, 0]|(5, 1)|-60|3|r
79|[4, 1, 0]|(4, 1)|-61|0|g
93|[4, 0, 0]|(4, 0)|-62|2|r
94|[3, 0, 0]|(3, 0)|-63|0|r
95|[2, 0, 0]|(2, 0)|-64|0|g
96|[1, 0, 0]|(1, 0)|-65|0|r
97|[1, 1, 0]|(1, 1)|-66|3|r
50|[0, 1, 0]|(0, 1)|-67|0|g
51|[0, 0, 1]|(0, 0)terminal1|-67|2|r
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|r
31|[3, 4, 0]|(3, 4)|-3|0|r
35|[3, 5, 0]|(3, 5)|-4|3|r
28|[4, 5, 0]|(4, 5)|-5|1|r
30|[4, 4, 0]|(4, 4)|-6|2|r
11|[4, 3, 0]|(4, 3)|-7|2|r
30|[4, 4, 0]|(4, 4)|-8|3|r
31|[3, 4, 0]|(3, 4)|-9|0|g
33|[2, 4, 0]|(2, 4)|-10|0|g
34|[2, 3, 0]|(2, 3)|-11|2|r
98|[1, 3, 0]|(1, 3)|-12|0|g
99|[1, 2, 0]|(1, 2)|-13|2|r
97|[1, 1, 0]|(1, 1)|-14|2|g
50|[0, 1, 0]|(0, 1)|-15|0|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|r
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|g
31|[3, 4, 0]|(3, 4)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|0|g
34|[2, 3, 0]|(2, 3)|-5|2|r
32|[3, 3, 0]|(3, 3)|-6|1|r
31|[3, 4, 0]|(3, 4)|-7|3|r
32|[3, 3, 0]|(3, 3)|-8|2|r
34|[2, 3, 0]|(2, 3)|-9|0|g
91|[2, 2, 0]|(2, 2)|-10|2|r
99|[1, 2, 0]|(1, 2)|-11|0|g
49|[0, 2, 0]|(0, 2)|-12|0|r
49|[0, 2, 0]|(0, 2)|-13|0|r
50|[0, 1, 0]|(0, 1)|-14|2|r
50|[0, 1, 0]|(0, 1)|-15|0|r
51|[0, 0, 1]|(0, 0)terminal1|-15|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
0|[5, 5, 0]|(5, 5)|-2|3|r
28|[4, 5, 0]|(4, 5)|-3|0|r
35|[3, 5, 0]|(3, 5)|-4|0|r
31|[3, 4, 0]|(3, 4)|-5|2|r
33|[2, 4, 0]|(2, 4)|-6|0|g
31|[3, 4, 0]|(3, 4)|-7|1|r
33|[2, 4, 0]|(2, 4)|-8|0|r
85|[1, 4, 0]|(1, 4)|-9|0|g
98|[1, 3, 0]|(1, 3)|-10|2|g
85|[1, 4, 0]|(1, 4)|-11|3|r
86|[1, 5, 0]|(1, 5)|-12|3|r
37|[2, 5, 0]|(2, 5)|-13|1|r
86|[1, 5, 0]|(1, 5)|-14|0|g
46|[0, 5, 0]|(0, 5)|-15|0|r
47|[0, 4, 0]|(0, 4)|-16|2|g
47|[0, 4, 0]|(0, 4)|-17|0|r
85|[1, 4, 0]|(1, 4)|-18|1|r
98|[1, 3, 0]|(1, 3)|-19|2|r
85|[1, 4, 0]|(1, 4)|-20|3|r
86|[1, 5, 0]|(1, 5)|-21|3|r
46|[0, 5, 0]|(0, 5)|-22|0|r
47|[0, 4, 0]|(0, 4)|-23|2|r
48|[0, 3, 0]|(0, 3)|-24|2|g
49|[0, 2, 0]|(0, 2)|-25|2|g
99|[1, 2, 0]|(1, 2)|-26|1|r
91|[2, 2, 0]|(2, 2)|-27|1|r
99|[1, 2, 0]|(1, 2)|-28|0|g
91|[2, 2, 0]|(2, 2)|-29|1|r
76|[3, 2, 0]|(3, 2)|-30|1|r
91|[2, 2, 0]|(2, 2)|-31|0|g
76|[3, 2, 0]|(3, 2)|-32|1|r
32|[3, 3, 0]|(3, 3)|-33|3|r
76|[3, 2, 0]|(3, 2)|-34|2|r
78|[4, 2, 0]|(4, 2)|-35|1|r
76|[3, 2, 0]|(3, 2)|-36|0|g
87|[3, 1, 0]|(3, 1)|-37|2|r
94|[3, 0, 0]|(3, 0)|-38|2|r
94|[3, 0, 0]|(3, 0)|-39|2|r
87|[3, 1, 0]|(3, 1)|-40|3|r
94|[3, 0, 0]|(3, 0)|-41|2|r
95|[2, 0, 0]|(2, 0)|-42|0|g
92|[2, 1, 0]|(2, 1)|-43|3|r
87|[3, 1, 0]|(3, 1)|-44|1|r
92|[2, 1, 0]|(2, 1)|-45|0|r
97|[1, 1, 0]|(1, 1)|-46|0|g
50|[0, 1, 0]|(0, 1)|-47|0|g
97|[1, 1, 0]|(1, 1)|-48|1|r
50|[0, 1, 0]|(0, 1)|-49|0|g
51|[0, 0, 1]|(0, 0)terminal1|-49|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
28|[4, 5, 0]|(4, 5)|-3|1|r
35|[3, 5, 0]|(3, 5)|-4|0|r
31|[3, 4, 0]|(3, 4)|-5|2|r
33|[2, 4, 0]|(2, 4)|-6|0|r
34|[2, 3, 0]|(2, 3)|-7|2|r
91|[2, 2, 0]|(2, 2)|-8|2|r
76|[3, 2, 0]|(3, 2)|-9|1|r
78|[4, 2, 0]|(4, 2)|-10|1|r
76|[3, 2, 0]|(3, 2)|-11|0|r
32|[3, 3, 0]|(3, 3)|-12|3|r
34|[2, 3, 0]|(2, 3)|-13|0|r
98|[1, 3, 0]|(1, 3)|-14|0|r
34|[2, 3, 0]|(2, 3)|-15|1|r
32|[3, 3, 0]|(3, 3)|-16|1|r
34|[2, 3, 0]|(2, 3)|-17|0|g
98|[1, 3, 0]|(1, 3)|-18|0|g
99|[1, 2, 0]|(1, 2)|-19|2|r
97|[1, 1, 0]|(1, 1)|-20|2|g
50|[0, 1, 0]|(0, 1)|-21|0|g
51|[0, 0, 1]|(0, 0)terminal1|-21|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
10|[5, 3, 0]|(5, 3)|-2|2|r
11|[4, 3, 0]|(4, 3)|-3|0|g
32|[3, 3, 0]|(3, 3)|-4|0|g
34|[2, 3, 0]|(2, 3)|-5|0|g
32|[3, 3, 0]|(3, 3)|-6|1|r
11|[4, 3, 0]|(4, 3)|-7|1|r
30|[4, 4, 0]|(4, 4)|-8|3|r
31|[3, 4, 0]|(3, 4)|-9|0|r
33|[2, 4, 0]|(2, 4)|-10|0|g
34|[2, 3, 0]|(2, 3)|-11|2|r
91|[2, 2, 0]|(2, 2)|-12|2|r
99|[1, 2, 0]|(1, 2)|-13|0|r
49|[0, 2, 0]|(0, 2)|-14|0|r
50|[0, 1, 0]|(0, 1)|-15|2|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|g
13|[5, 4, 0]|(5, 4)|-3|1|r
30|[4, 4, 0]|(4, 4)|-4|0|g
28|[4, 5, 0]|(4, 5)|-5|3|r
0|[5, 5, 0]|(5, 5)|-6|1|r
52|[5, 6, 0]|(5, 6)|-7|3|r
27|[6, 6, 0]|(6, 6)|-8|1|r
26|[7, 6, 0]|(7, 6)|-9|1|r
25|[8, 6, 0]|(8, 6)|-10|1|r
26|[7, 6, 0]|(7, 6)|-11|0|r
75|[7, 7, 0]|(7, 7)|-12|3|r
68|[8, 7, 0]|(8, 7)|-13|1|r
67|[9, 7, 0]|(9, 7)|-14|1|r
68|[8, 7, 0]|(8, 7)|-15|0|r
69|[8, 8, 0]|(8, 8)|-16|3|r
70|[7, 8, 0]|(7, 8)|-17|0|r
75|[7, 7, 0]|(7, 7)|-18|2|g
68|[8, 7, 0]|(8, 7)|-19|1|r
25|[8, 6, 0]|(8, 6)|-20|2|r
26|[7, 6, 0]|(7, 6)|-21|0|g
75|[7, 7, 0]|(7, 7)|-22|3|r
70|[7, 8, 0]|(7, 8)|-23|3|r
75|[7, 7, 0]|(7, 7)|-24|2|r
26|[7, 6, 0]|(7, 6)|-25|2|g
25|[8, 6, 0]|(8, 6)|-26|1|r
24|[9, 6, 0]|(9, 6)|-27|1|r
23|[9, 5, 0]|(9, 5)|-28|2|g
23|[9, 5, 0]|(9, 5)|-29|1|r
22|[8, 5, 0]|(8, 5)|-30|0|r
23|[9, 5, 0]|(9, 5)|-31|1|r
21|[9, 4, 0]|(9, 4)|-32|2|r
23|[9, 5, 0]|(9, 5)|-33|3|r
22|[8, 5, 0]|(8, 5)|-34|0|r
23|[9, 5, 0]|(9, 5)|-35|1|r
24|[9, 6, 0]|(9, 6)|-36|3|r
25|[8, 6, 0]|(8, 6)|-37|0|r
22|[8, 5, 0]|(8, 5)|-38|2|g
36|[7, 5, 0]|(7, 5)|-39|0|r
1|[6, 5, 0]|(6, 5)|-40|0|r
27|[6, 6, 0]|(6, 6)|-41|3|r
1|[6, 5, 0]|(6, 5)|-42|2|r
2|[6, 4, 0]|(6, 4)|-43|2|r
13|[5, 4, 0]|(5, 4)|-44|0|g
30|[4, 4, 0]|(4, 4)|-45|0|r
11|[4, 3, 0]|(4, 3)|-46|2|r
30|[4, 4, 0]|(4, 4)|-47|3|r
11|[4, 3, 0]|(4, 3)|-48|2|r
32|[3, 3, 0]|(3, 3)|-49|0|g
34|[2, 3, 0]|(2, 3)|-50|0|g
98|[1, 3, 0]|(1, 3)|-51|0|r
34|[2, 3, 0]|(2, 3)|-52|1|r
91|[2, 2, 0]|(2, 2)|-53|2|r
99|[1, 2, 0]|(1, 2)|-54|0|r
97|[1, 1, 0]|(1, 1)|-55|2|g
99|[1, 2, 0]|(1, 2)|-56|3|r
49|[0, 2, 0]|(0, 2)|-57|0|r
99|[1, 2, 0]|(1, 2)|-58|1|r
97|[1, 1, 0]|(1, 1)|-59|2|g
50|[0, 1, 0]|(0, 1)|-60|0|r
51|[0, 0, 1]|(0, 0)terminal1|-60|2|g
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|g
52|[5, 6, 0]|(5, 6)|-3|3|r
53|[5, 7, 0]|(5, 7)|-4|3|r
63|[6, 7, 0]|(6, 7)|-5|1|r
27|[6, 6, 0]|(6, 6)|-6|2|g
52|[5, 6, 0]|(5, 6)|-7|0|g
53|[5, 7, 0]|(5, 7)|-8|3|r
54|[5, 8, 0]|(5, 8)|-9|3|r
56|[6, 8, 0]|(6, 8)|-10|1|r
54|[5, 8, 0]|(5, 8)|-11|0|r
59|[4, 8, 0]|(4, 8)|-12|0|g
54|[5, 8, 0]|(5, 8)|-13|1|r
53|[5, 7, 0]|(5, 7)|-14|2|r
52|[5, 6, 0]|(5, 6)|-15|2|r
27|[6, 6, 0]|(6, 6)|-16|1|r
26|[7, 6, 0]|(7, 6)|-17|1|r
36|[7, 5, 0]|(7, 5)|-18|2|r
26|[7, 6, 0]|(7, 6)|-19|3|r
36|[7, 5, 0]|(7, 5)|-20|2|r
4|[7, 4, 0]|(7, 4)|-21|2|r
6|[7, 3, 0]|(7, 3)|-22|2|r
4|[7, 4, 0]|(7, 4)|-23|3|r
2|[6, 4, 0]|(6, 4)|-24|0|r
4|[7, 4, 0]|(7, 4)|-25|1|r
36|[7, 5, 0]|(7, 5)|-26|3|r
22|[8, 5, 0]|(8, 5)|-27|1|r
5|[8, 4, 0]|(8, 4)|-28|2|g
21|[9, 4, 0]|(9, 4)|-29|1|r
5|[8, 4, 0]|(8, 4)|-30|0|r
14|[8, 3, 0]|(8, 3)|-31|2|g
15|[9, 3, 0]|(9, 3)|-32|1|r
16|[9, 2, 0]|(9, 2)|-33|2|g
16|[9, 2, 0]|(9, 2)|-34|1|r
16|[9, 2, 0]|(9, 2)|-35|1|r
8|[8, 2, 0]|(8, 2)|-36|0|r
7|[7, 2, 0]|(7, 2)|-37|0|r
8|[8, 2, 0]|(8, 2)|-38|1|r
7|[7, 2, 0]|(7, 2)|-39|0|g
64|[7, 1, 0]|(7, 1)|-40|2|r
7|[7, 2, 0]|(7, 2)|-41|3|r
8|[8, 2, 0]|(8, 2)|-42|1|r
14|[8, 3, 0]|(8, 3)|-43|3|r
8|[8, 2, 0]|(8, 2)|-44|2|g
16|[9, 2, 0]|(9, 2)|-45|1|r
8|[8, 2, 0]|(8, 2)|-46|0|r
14|[8, 3, 0]|(8, 3)|-47|3|r
8|[8, 2, 0]|(8, 2)|-48|2|r
7|[7, 2, 0]|(7, 2)|-49|0|r
9|[6, 2, 0]|(6, 2)|-50|0|g
12|[5, 2, 0]|(5, 2)|-51|0|g
9|[6, 2, 0]|(6, 2)|-52|1|r
12|[5, 2, 0]|(5, 2)|-53|0|g
78|[4, 2, 0]|(4, 2)|-54|0|g
79|[4, 1, 0]|(4, 1)|-55|2|r
78|[4, 2, 0]|(4, 2)|-56|3|r
11|[4, 3, 0]|(4, 3)|-57|3|r
32|[3, 3, 0]|(3, 3)|-58|0|r
34|[2, 3, 0]|(2, 3)|-59|0|g
98|[1, 3, 0]|(1, 3)|-60|0|g
48|[0, 3, 0]|(0, 3)|-61|0|r
98|[1, 3, 0]|(1, 3)|-62|1|r
85|[1, 4, 0]|(1, 4)|-63|3|r
98|[1, 3, 0]|(1, 3)|-64|2|g
99|[1, 2, 0]|(1, 2)|-65|2|g
91|[2, 2, 0]|(2, 2)|-66|1|r
34|[2, 3, 0]|(2, 3)|-67|3|r
98|[1, 3, 0]|(1, 3)|-68|0|r
85|[1, 4, 0]|(1, 4)|-69|3|r
98|[1, 3, 0]|(1, 3)|-70|2|g
99|[1, 2, 0]|(1, 2)|-71|2|r
98|[1, 3, 0]|(1, 3)|-72|3|r
99|[1, 2, 0]|(1, 2)|-73|2|r
49|[0, 2, 0]|(0, 2)|-74|0|r
48|[0, 3, 0]|(0, 3)|-75|3|r
47|[0, 4, 0]|(0, 4)|-76|3|r
47|[0, 4, 0]|(0, 4)|-77|0|r
48|[0, 3, 0]|(0, 3)|-78|2|g
48|[0, 3, 0]|(0, 3)|-79|0|r
49|[0, 2, 0]|(0, 2)|-80|2|g
49|[0, 2, 0]|(0, 2)|-81|0|r
99|[1, 2, 0]|(1, 2)|-82|1|r
97|[1, 1, 0]|(1, 1)|-83|2|g
92|[2, 1, 0]|(2, 1)|-84|1|r
97|[1, 1, 0]|(1, 1)|-85|0|g
99|[1, 2, 0]|(1, 2)|-86|3|r
97|[1, 1, 0]|(1, 1)|-87|2|g
50|[0, 1, 0]|(0, 1)|-88|0|g
50|[0, 1, 0]|(0, 1)|-89|0|r
51|[0, 0, 1]|(0, 0)terminal1|-89|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|r
28|[4, 5, 0]|(4, 5)|-3|2|r
30|[4, 4, 0]|(4, 4)|-4|2|r
31|[3, 4, 0]|(3, 4)|-5|0|g
30|[4, 4, 0]|(4, 4)|-6|1|r
31|[3, 4, 0]|(3, 4)|-7|0|g
35|[3, 5, 0]|(3, 5)|-8|3|r
37|[2, 5, 0]|(2, 5)|-9|0|r
33|[2, 4, 0]|(2, 4)|-10|2|r
85|[1, 4, 0]|(1, 4)|-11|0|r
98|[1, 3, 0]|(1, 3)|-12|2|g
99|[1, 2, 0]|(1, 2)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|0|r
99|[1, 2, 0]|(1, 2)|-15|1|r
98|[1, 3, 0]|(1, 3)|-16|3|r
99|[1, 2, 0]|(1, 2)|-17|2|g
49|[0, 2, 0]|(0, 2)|-18|0|r
49|[0, 2, 0]|(0, 2)|-19|0|r
48|[0, 3, 0]|(0, 3)|-20|3|r
49|[0, 2, 0]|(0, 2)|-21|2|g
49|[0, 2, 0]|(0, 2)|-22|0|r
48|[0, 3, 0]|(0, 3)|-23|3|r
98|[1, 3, 0]|(1, 3)|-24|1|r
85|[1, 4, 0]|(1, 4)|-25|3|r
98|[1, 3, 0]|(1, 3)|-26|2|r
48|[0, 3, 0]|(0, 3)|-27|0|r
49|[0, 2, 0]|(0, 2)|-28|2|r
48|[0, 3, 0]|(0, 3)|-29|3|r
48|[0, 3, 0]|(0, 3)|-30|0|r
98|[1, 3, 0]|(1, 3)|-31|1|r
99|[1, 2, 0]|(1, 2)|-32|2|r
97|[1, 1, 0]|(1, 1)|-33|2|r
50|[0, 1, 0]|(0, 1)|-34|0|r
51|[0, 0, 1]|(0, 0)terminal1|-34|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
13|[5, 4, 0]|(5, 4)|-3|1|r
10|[5, 3, 0]|(5, 3)|-4|2|r
12|[5, 2, 0]|(5, 2)|-5|2|r
9|[6, 2, 0]|(6, 2)|-6|1|r
7|[7, 2, 0]|(7, 2)|-7|1|r
6|[7, 3, 0]|(7, 3)|-8|3|r
7|[7, 2, 0]|(7, 2)|-9|2|r
64|[7, 1, 0]|(7, 1)|-10|2|r
88|[7, 0, 0]|(7, 0)|-11|2|r
89|[6, 0, 0]|(6, 0)|-12|0|r
88|[7, 0, 0]|(7, 0)|-13|1|r
88|[7, 0, 0]|(7, 0)|-14|2|r
88|[7, 0, 0]|(7, 0)|-15|2|r
89|[6, 0, 0]|(6, 0)|-16|0|g
65|[6, 1, 0]|(6, 1)|-17|3|r
89|[6, 0, 0]|(6, 0)|-18|2|r
90|[5, 0, 0]|(5, 0)|-19|0|g
66|[5, 1, 0]|(5, 1)|-20|3|r
79|[4, 1, 0]|(4, 1)|-21|0|g
93|[4, 0, 0]|(4, 0)|-22|2|r
79|[4, 1, 0]|(4, 1)|-23|3|r
78|[4, 2, 0]|(4, 2)|-24|3|r
76|[3, 2, 0]|(3, 2)|-25|0|r
78|[4, 2, 0]|(4, 2)|-26|1|r
76|[3, 2, 0]|(3, 2)|-27|0|g
91|[2, 2, 0]|(2, 2)|-28|0|r
76|[3, 2, 0]|(3, 2)|-29|1|r
32|[3, 3, 0]|(3, 3)|-30|3|r
31|[3, 4, 0]|(3, 4)|-31|3|r
33|[2, 4, 0]|(2, 4)|-32|0|g
37|[2, 5, 0]|(2, 5)|-33|3|r
33|[2, 4, 0]|(2, 4)|-34|2|r
85|[1, 4, 0]|(1, 4)|-35|0|r
33|[2, 4, 0]|(2, 4)|-36|1|r
37|[2, 5, 0]|(2, 5)|-37|3|r
86|[1, 5, 0]|(1, 5)|-38|0|g
85|[1, 4, 0]|(1, 4)|-39|2|g
86|[1, 5, 0]|(1, 5)|-40|3|r
85|[1, 4, 0]|(1, 4)|-41|2|g
98|[1, 3, 0]|(1, 3)|-42|2|g
85|[1, 4, 0]|(1, 4)|-43|3|r
98|[1, 3, 0]|(1, 3)|-44|2|r
34|[2, 3, 0]|(2, 3)|-45|1|r
98|[1, 3, 0]|(1, 3)|-46|0|r
99|[1, 2, 0]|(1, 2)|-47|2|g
97|[1, 1, 0]|(1, 1)|-48|2|g
50|[0, 1, 0]|(0, 1)|-49|0|r
97|[1, 1, 0]|(1, 1)|-50|1|r
50|[0, 1, 0]|(0, 1)|-51|0|r
51|[0, 0, 1]|(0, 0)terminal1|-51|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
28|[4, 5, 0]|(4, 5)|-3|3|r
35|[3, 5, 0]|(3, 5)|-4|0|r
37|[2, 5, 0]|(2, 5)|-5|0|r
86|[1, 5, 0]|(1, 5)|-6|0|r
37|[2, 5, 0]|(2, 5)|-7|1|r
86|[1, 5, 0]|(1, 5)|-8|0|g
85|[1, 4, 0]|(1, 4)|-9|2|g
86|[1, 5, 0]|(1, 5)|-10|3|r
37|[2, 5, 0]|(2, 5)|-11|1|r
33|[2, 4, 0]|(2, 4)|-12|2|r
31|[3, 4, 0]|(3, 4)|-13|1|r
32|[3, 3, 0]|(3, 3)|-14|2|r
31|[3, 4, 0]|(3, 4)|-15|3|r
33|[2, 4, 0]|(2, 4)|-16|0|g
31|[3, 4, 0]|(3, 4)|-17|1|r
35|[3, 5, 0]|(3, 5)|-18|3|r
28|[4, 5, 0]|(4, 5)|-19|1|r
30|[4, 4, 0]|(4, 4)|-20|2|r
31|[3, 4, 0]|(3, 4)|-21|0|r
33|[2, 4, 0]|(2, 4)|-22|0|g
34|[2, 3, 0]|(2, 3)|-23|2|r
33|[2, 4, 0]|(2, 4)|-24|3|r
34|[2, 3, 0]|(2, 3)|-25|2|r
32|[3, 3, 0]|(3, 3)|-26|1|r
76|[3, 2, 0]|(3, 2)|-27|2|r
91|[2, 2, 0]|(2, 2)|-28|0|g
76|[3, 2, 0]|(3, 2)|-29|1|r
91|[2, 2, 0]|(2, 2)|-30|0|g
99|[1, 2, 0]|(1, 2)|-31|0|r
98|[1, 3, 0]|(1, 3)|-32|3|r
99|[1, 2, 0]|(1, 2)|-33|2|r
98|[1, 3, 0]|(1, 3)|-34|3|r
99|[1, 2, 0]|(1, 2)|-35|2|g
49|[0, 2, 0]|(0, 2)|-36|0|r
49|[0, 2, 0]|(0, 2)|-37|0|r
50|[0, 1, 0]|(0, 1)|-38|2|r
51|[0, 0, 1]|(0, 0)terminal1|-38|2|r
1|[6, 5, 0]|(6, 5)|-1|1|r
27|[6, 6, 0]|(6, 6)|-2|3|r
52|[5, 6, 0]|(5, 6)|-3|0|r
0|[5, 5, 0]|(5, 5)|-4|2|r
28|[4, 5, 0]|(4, 5)|-5|0|g
0|[5, 5, 0]|(5, 5)|-6|1|r
1|[6, 5, 0]|(6, 5)|-7|1|r
2|[6, 4, 0]|(6, 4)|-8|2|r
4|[7, 4, 0]|(7, 4)|-9|1|r
6|[7, 3, 0]|(7, 3)|-10|2|r
4|[7, 4, 0]|(7, 4)|-11|3|r
36|[7, 5, 0]|(7, 5)|-12|3|r
1|[6, 5, 0]|(6, 5)|-13|0|g
0|[5, 5, 0]|(5, 5)|-14|0|g
1|[6, 5, 0]|(6, 5)|-15|1|r
0|[5, 5, 0]|(5, 5)|-16|0|r
28|[4, 5, 0]|(4, 5)|-17|0|g
29|[4, 6, 0]|(4, 6)|-18|3|r
77|[3, 6, 0]|(3, 6)|-19|0|g
38|[2, 6, 0]|(2, 6)|-20|0|g
39|[1, 6, 0]|(1, 6)|-21|0|r
86|[1, 5, 0]|(1, 5)|-22|2|g
37|[2, 5, 0]|(2, 5)|-23|1|r
38|[2, 6, 0]|(2, 6)|-24|3|r
37|[2, 5, 0]|(2, 5)|-25|2|r
38|[2, 6, 0]|(2, 6)|-26|3|r
77|[3, 6, 0]|(3, 6)|-27|1|r
38|[2, 6, 0]|(2, 6)|-28|0|g
45|[2, 7, 0]|(2, 7)|-29|3|r
38|[2, 6, 0]|(2, 6)|-30|2|r
45|[2, 7, 0]|(2, 7)|-31|3|r
42|[1, 7, 0]|(1, 7)|-32|0|g
39|[1, 6, 0]|(1, 6)|-33|2|g
86|[1, 5, 0]|(1, 5)|-34|2|g
85|[1, 4, 0]|(1, 4)|-35|2|r
98|[1, 3, 0]|(1, 3)|-36|2|g
48|[0, 3, 0]|(0, 3)|-37|0|r
48|[0, 3, 0]|(0, 3)|-38|0|r
49|[0, 2, 0]|(0, 2)|-39|2|g
99|[1, 2, 0]|(1, 2)|-40|1|r
98|[1, 3, 0]|(1, 3)|-41|3|r
99|[1, 2, 0]|(1, 2)|-42|2|r
91|[2, 2, 0]|(2, 2)|-43|1|r
99|[1, 2, 0]|(1, 2)|-44|0|g
97|[1, 1, 0]|(1, 1)|-45|2|g
92|[2, 1, 0]|(2, 1)|-46|1|r
97|[1, 1, 0]|(1, 1)|-47|0|g
96|[1, 0, 0]|(1, 0)|-48|2|r
97|[1, 1, 0]|(1, 1)|-49|3|r
50|[0, 1, 0]|(0, 1)|-50|0|r
50|[0, 1, 0]|(0, 1)|-51|0|r
51|[0, 0, 1]|(0, 0)terminal1|-51|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
11|[4, 3, 0]|(4, 3)|-3|2|r
30|[4, 4, 0]|(4, 4)|-4|3|r
28|[4, 5, 0]|(4, 5)|-5|3|r
35|[3, 5, 0]|(3, 5)|-6|0|g
31|[3, 4, 0]|(3, 4)|-7|2|r
33|[2, 4, 0]|(2, 4)|-8|0|r
85|[1, 4, 0]|(1, 4)|-9|0|r
